Sample in Buffer,Sample in Window,TRIGGER,nolabel_line188/CSI_BRAM_ENB_1_1,nolabel_line188/csi_gearbox_dma_0_mipi_data[15:0],nolabel_line188/csi_gearbox_dma_0_dbg_fifo_data_ct[11:0],nolabel_line188/CSI_MON_LPD0N_1,nolabel_line188/CSI_MON_LPD0P_1,nolabel_line188/Net[63:0],nolabel_line188/Net1,nolabel_line188/csi_gearbox_dma_0_s00_axis_tready,nolabel_line188/CSI_BRAM_ENB_1,nolabel_line188/CSI_MON_EM_MIPI_START_FRAME_1,nolabel_line188/CSI_MON_EM_MIPI_START_LINES_1,nolabel_line188/CSI_MON_EM_MIPI_END_FRAME_1,nolabel_line188/CSI_MON_EM_MIPI_DONE_1,nolabel_line188/CSI_MON_EM_MIPI_STOP_1,nolabel_line188/CSI_MON_LINE_COUNT_1[5:0],nolabel_line188/csi_gearbox_dma_0_mipi_read_valid,nolabel_line188/CSI_MON_LINE_BYTE_COUNT_1[20:0],nolabel_line188/CSI_CTRL_STATE_DBG_1[5:0],nolabel_line188/CSI_MON_MIPI_BUSY_DBG_1,nolabel_line188/CSI_MON_MIPI_DONE_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_SHORT_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_LONG_DBG_1,nolabel_line188/CSI_MON_MIPI_INIT_IDLE_DBG_1,nolabel_line188/CSI_MON_MIPI_DEBUG_TX_SIZE_1[15:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_1[5:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_TIMER_1[15:0],nolabel_line188/CSI_MON_MIPI_DEBUG_STATE_TIMER2_1[15:0],nolabel_line188/CSI_MON_LPCLKN_1,nolabel_line188/CSI_MON_LPCLKP_1
5198,5198,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,02,0003,0000,0,0
5199,5199,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,02,0004,0000,0,0
5200,5200,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,03,0005,0000,0,0
5201,5201,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0000,0000,0,0
5202,5202,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0001,0000,0,0
5203,5203,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0002,0000,0,0
5204,5204,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0003,0000,0,0
5205,5205,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0004,0000,0,0
5206,5206,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0005,0000,0,0
5207,5207,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0006,0000,0,0
5208,5208,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0007,0000,0,0
5209,5209,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,04,0008,0000,0,0
5210,5210,0,0,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,0,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,05,0009,0000,0,0
5211,5211,0,1,0f0e,c70,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,06,0000,0000,0,0
5212,5212,0,1,1110,c70,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,06,0001,0000,0,0
5213,5213,0,1,1312,c6f,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,06,0002,0000,0,0
5214,5214,0,1,1514,c6e,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0800,07,0003,0000,0,0
5215,5215,0,1,1716,c6d,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07fe,07,0000,0000,0,0
5216,5216,0,1,1918,c6c,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07fc,07,0001,0000,0,0
5217,5217,0,1,1b1a,c6b,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07fa,07,0002,0000,0,0
5218,5218,0,1,1d1c,c6a,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07f8,07,0003,0000,0,0
5219,5219,0,1,1f1e,c69,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07f6,07,0004,0000,0,0
5220,5220,0,1,2120,c68,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07f4,07,0005,0000,0,0
5221,5221,0,1,2322,c67,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07f2,07,0006,0000,0,0
5222,5222,0,1,2524,c66,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07f0,07,0007,0000,0,0
5223,5223,0,1,2726,c65,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07ee,07,0008,0000,0,0
5224,5224,0,1,2928,c64,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07ec,07,0009,0000,0,0
5225,5225,0,1,2b2a,c63,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07ea,07,000a,0000,0,0
5226,5226,0,1,2d2c,c62,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07e8,07,000b,0000,0,0
5227,5227,0,1,2f2e,c61,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07e6,07,000c,0000,0,0
5228,5228,0,1,3130,c60,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07e4,07,000d,0000,0,0
5229,5229,0,1,3332,c5f,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07e2,07,000e,0000,0,0
5230,5230,0,1,3534,c5e,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07e0,07,000f,0000,0,0
5231,5231,0,1,3736,c5d,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07de,07,0010,0000,0,0
5232,5232,0,1,3938,c5c,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07dc,07,0011,0000,0,0
5233,5233,0,1,3b3a,c5b,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07da,07,0012,0000,0,0
5234,5234,0,1,3d3c,c5a,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07d8,07,0013,0000,0,0
5235,5235,0,1,3f3e,c59,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07d6,07,0014,0000,0,0
5236,5236,0,1,4140,c58,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07d4,07,0015,0000,0,0
5237,5237,0,1,4342,c57,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07d2,07,0016,0000,0,0
5238,5238,0,1,4544,c56,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07d0,07,0017,0000,0,0
5239,5239,0,1,4746,c55,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07ce,07,0018,0000,0,0
5240,5240,0,1,4948,c54,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07cc,07,0019,0000,0,0
5241,5241,0,1,4b4a,c53,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07ca,07,001a,0000,0,0
5242,5242,0,1,4d4c,c52,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07c8,07,001b,0000,0,0
5243,5243,0,1,4f4e,c51,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07c6,07,001c,0000,0,0
5244,5244,0,1,5150,c50,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07c4,07,001d,0000,0,0
5245,5245,0,1,5352,c4f,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07c2,07,001e,0000,0,0
5246,5246,0,1,5554,c4e,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07c0,07,001f,0000,0,0
5247,5247,0,1,5756,c4d,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07be,07,0020,0000,0,0
5248,5248,0,1,5958,c4c,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07bc,07,0021,0000,0,0
5249,5249,0,1,5b5a,c4b,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07ba,07,0022,0000,0,0
5250,5250,0,1,5d5c,c4a,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07b8,07,0023,0000,0,0
5251,5251,0,1,5f5e,c49,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07b6,07,0024,0000,0,0
5252,5252,0,1,6160,c48,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07b4,07,0025,0000,0,0
5253,5253,0,1,6362,c47,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07b2,07,0026,0000,0,0
5254,5254,0,1,6564,c46,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07b0,07,0027,0000,0,0
5255,5255,0,1,6766,c45,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07ae,07,0028,0000,0,0
5256,5256,0,1,6968,c44,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07ac,07,0029,0000,0,0
5257,5257,0,1,6b6a,c43,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07aa,07,002a,0000,0,0
5258,5258,0,1,6d6c,c42,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07a8,07,002b,0000,0,0
5259,5259,0,1,6f6e,c41,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07a6,07,002c,0000,0,0
5260,5260,0,1,7170,c40,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07a4,07,002d,0000,0,0
5261,5261,0,1,7372,c3f,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07a2,07,002e,0000,0,0
5262,5262,0,1,7574,c3e,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,07a0,07,002f,0000,0,0
5263,5263,0,1,7776,c3d,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,079e,07,0030,0000,0,0
5264,5264,0,1,7978,c3c,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,079c,07,0031,0000,0,0
5265,5265,0,1,7b7a,c3b,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,079a,07,0032,0000,0,0
5266,5266,0,1,7d7c,c3a,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0798,07,0033,0000,0,0
5267,5267,0,1,7f7e,c39,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0796,07,0034,0000,0,0
5268,5268,0,1,8180,c38,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0794,07,0035,0000,0,0
5269,5269,0,1,8382,c37,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0792,07,0036,0000,0,0
5270,5270,0,1,8584,c36,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0790,07,0037,0000,0,0
5271,5271,0,1,8786,c35,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,078e,07,0038,0000,0,0
5272,5272,0,1,8988,c34,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,078c,07,0039,0000,0,0
5273,5273,0,1,8b8a,c33,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,078a,07,003a,0000,0,0
5274,5274,0,1,8d8c,c32,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0788,07,003b,0000,0,0
5275,5275,0,1,8f8e,c31,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0786,07,003c,0000,0,0
5276,5276,0,1,9190,c30,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0784,07,003d,0000,0,0
5277,5277,0,1,9392,c2f,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0782,07,003e,0000,0,0
5278,5278,0,1,9594,c2e,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0780,07,003f,0000,0,0
5279,5279,0,1,9796,c2d,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,077e,07,0040,0000,0,0
5280,5280,0,1,9998,c2c,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,077c,07,0041,0000,0,0
5281,5281,0,1,9b9a,c2b,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,077a,07,0042,0000,0,0
5282,5282,0,1,9d9c,c2a,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0778,07,0043,0000,0,0
5283,5283,0,1,9f9e,c29,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0776,07,0044,0000,0,0
5284,5284,0,1,a1a0,c28,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0774,07,0045,0000,0,0
5285,5285,0,1,a3a2,c27,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0772,07,0046,0000,0,0
5286,5286,0,1,a5a4,c26,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0770,07,0047,0000,0,0
5287,5287,0,1,a7a6,c25,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,076e,07,0048,0000,0,0
5288,5288,0,1,a9a8,c24,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,076c,07,0049,0000,0,0
5289,5289,0,1,abaa,c23,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,076a,07,004a,0000,0,0
5290,5290,0,1,adac,c22,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0768,07,004b,0000,0,0
5291,5291,0,1,afae,c21,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0766,07,004c,0000,0,0
5292,5292,0,1,b1b0,c20,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0764,07,004d,0000,0,0
5293,5293,0,1,b3b2,c1f,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0762,07,004e,0000,0,0
5294,5294,0,1,b5b4,c1e,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0760,07,004f,0000,0,0
5295,5295,0,1,b7b6,c1d,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,075e,07,0050,0000,0,0
5296,5296,0,1,b9b8,c1c,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,075c,07,0051,0000,0,0
5297,5297,0,1,bbba,c1b,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,075a,07,0052,0000,0,0
5298,5298,0,1,bdbc,c1a,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0758,07,0053,0000,0,0
5299,5299,0,1,bfbe,c19,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0756,07,0054,0000,0,0
5300,5300,0,1,c1c0,c18,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0754,07,0055,0000,0,0
5301,5301,0,1,c3c2,c17,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0752,07,0056,0000,0,0
5302,5302,0,1,c5c4,c16,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0750,07,0057,0000,0,0
5303,5303,0,1,c7c6,c15,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,074e,07,0058,0000,0,0
5304,5304,0,1,c9c8,c14,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,074c,07,0059,0000,0,0
5305,5305,0,1,cbca,c13,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,074a,07,005a,0000,0,0
5306,5306,0,1,cdcc,c12,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0748,07,005b,0000,0,0
5307,5307,0,1,cfce,c11,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0746,07,005c,0000,0,0
5308,5308,0,1,d1d0,c10,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0744,07,005d,0000,0,0
5309,5309,0,1,d3d2,c0f,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0742,07,005e,0000,0,0
5310,5310,0,1,d5d4,c0e,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0740,07,005f,0000,0,0
5311,5311,0,1,d7d6,c0d,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,073e,07,0060,0000,0,0
5312,5312,0,1,d9d8,c0c,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,073c,07,0061,0000,0,0
5313,5313,0,1,dbda,c0b,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,073a,07,0062,0000,0,0
5314,5314,0,1,dddc,c0a,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0738,07,0063,0000,0,0
5315,5315,0,1,dfde,c09,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0736,07,0064,0000,0,0
5316,5316,0,1,e1e0,c08,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0734,07,0065,0000,0,0
5317,5317,0,1,e3e2,c07,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0732,07,0066,0000,0,0
5318,5318,0,1,e5e4,c06,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0730,07,0067,0000,0,0
5319,5319,0,1,e7e6,c05,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,072e,07,0068,0000,0,0
5320,5320,0,1,e9e8,c04,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,072c,07,0069,0000,0,0
5321,5321,0,1,ebea,c03,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,072a,07,006a,0000,0,0
5322,5322,0,1,edec,c02,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0728,07,006b,0000,0,0
5323,5323,0,1,efee,c01,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0726,07,006c,0000,0,0
5324,5324,0,1,f1f0,c00,0,0,f7f6f5f4f3f2f1f0,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0724,07,006d,0000,0,0
5325,5325,0,1,f3f2,bff,0,0,0706050403020100,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0722,07,006e,0000,0,0
5326,5326,0,1,f5f4,bfe,0,0,272e2d2423222120,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0720,07,006f,0000,0,0
5327,5327,0,1,f7f6,bfd,0,0,3f3e3d3c3b3a3938,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,071e,07,0070,0000,0,0
5328,5328,0,1,f9f8,bfc,0,0,5f5e5d5c5b5a5958,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,071c,07,0071,0000,0,0
5329,5329,0,1,fbfa,bff,0,0,7776757473727170,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,071a,07,0072,0000,0,0
5330,5330,0,1,fdfc,c0e,0,0,9796959493929190,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0718,07,0073,0000,0,0
5331,5331,0,1,fffe,c19,0,0,afaeadacabaaa9a8,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0716,07,0074,0000,0,0
5332,5332,0,1,0100,c28,0,0,cfcecdcccbcac9c8,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0714,07,0075,0000,0,0
5333,5333,0,1,0302,c33,0,0,e7e6e5e4e3e2e1e0,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0712,07,0076,0000,0,0
5334,5334,0,1,0504,c42,0,0,0706050403020100,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0710,07,0077,0000,0,0
5335,5335,0,1,0706,c4d,0,0,272e252423222120,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,070e,07,0078,0000,0,0
5336,5336,0,1,0908,c5c,0,0,3f3e3d3c3b3a3938,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,070c,07,0079,0000,0,0
5337,5337,0,1,0b0a,c67,0,0,5f5e5d5c5b5a5958,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,070a,07,007a,0000,0,0
5338,5338,0,1,0d0c,c76,0,0,7776757473727170,1,1,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0708,07,007b,0000,0,0
5339,5339,0,1,0f0e,c85,0,0,8786858483828180,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0706,07,007c,0000,0,0
5340,5340,0,1,1110,c90,0,0,8786858483828180,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0704,07,007d,0000,0,0
5341,5341,0,1,1312,c9f,0,0,8786858483828180,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0702,07,007e,0000,0,0
5342,5342,0,1,1514,caa,0,0,8786858483828180,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,0700,07,007f,0000,0,0
5343,5343,0,1,1716,cb5,0,0,8786858483828180,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06fe,07,0080,0000,0,0
5344,5344,0,1,1918,cb4,0,0,8786858483828180,1,0,1,0,1,0,0,0,0f,1,000800,06,1,0,0,0,0,06fc,07,0081,0000,0,0
